"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","quote_count","reply_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url"
"x851253939148394496","x1289227492687933440",2020-07-31 15:52:41,"Beck38094740","Man who shot Austin protester Garrett Foster reveals identity, claims self defense, attorney says  https://t.co/2YW8JMFphz","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,"kxan.com/austin-george-…","https://t.co/2YW8JMFphz","https://www.kxan.com/austin-george-floyd-mike-ramos-protests/man-who-shot-austin-protester-garrett-foster-reveals-identity-claims-self-defense-attorney-says/",,,,,,,,,"x592730371","JackPosobiec","en",,,,,,,,,,,,,,,,"x1289217514434465793","Man who shot Austin protester Garrett Foster reveals identity, claims self defense, attorney says  https://t.co/2YW8JMFphz",2020-07-31 15:13:02,"Twitter for iPhone",402,147,"x592730371","JackPosobiec","Jack Posobiec 🇺🇸",930114,987,155884,"Washington, DC","Veteran. Catholic. Father.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Beck38094740/status/1289227492687933440","Beck","Pennsylvania, USA","🌟🌟🌟🇺🇸Christian,wife, mother, grandmother, #USAF Vet, happily married wife of vet, daughter of a vet",,FALSE,1551,1864,1,14574,43167,2017-04-10 02:02:09,FALSE,,,,"https://pbs.twimg.com/profile_banners/851253939148394496/1517936462","","http://pbs.twimg.com/profile_images/960921284388540420/D2SB8NZ9_normal.jpg"
"x707605873858711552","x1289227493614825473",2020-07-31 15:52:41,"im_nitin26","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1368737382","sambitswaraj","hi",,,,,,,,,,,,,,,,"x1289227221165420544","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE",2020-07-31 15:51:36,"Twitter for iPhone",89,29,"x1368737382","sambitswaraj","Sambit Patra",4496973,530,48037,"Delhi","Surgeon by Profession,Politician by Passion...National Spokesperson of BJP",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/im_nitin26/status/1289227493614825473","Nitin Yadav",,"A proud Hindustani 🇮🇳",,FALSE,272,313,1,82212,75540,2016-03-09 16:36:01,FALSE,,,,"https://pbs.twimg.com/profile_banners/707605873858711552/1577713455","","http://pbs.twimg.com/profile_images/936467648849723392/MocsVBpd_normal.jpg"
"x802064767921909760","x1289227493677740033",2020-07-31 15:52:41,"DingleTeach","Pay attention to what’s happening in St. Louis @NCTM members. #mtbos #iteachmath","Twitter for iPhone",,,,,TRUE,FALSE,0,0,0,0,"mtbos iteachmath",,,,,,,,,,,,,"x15840088","NCTM","en","x1288954002957307906","#BREAKING: ST. LOUIS (AP) _  Prosecutor says no charges will be filed against former police officer who killed Michael Brown in Ferguson, Missouri, after 5-month re-investigation of shooting nearly 6 years later https://t.co/AvHycn7BPo #MikeBrown #BlackLivesMatter",2020-07-30 21:45:56,"TweetDeck",1359,1740,"x15645913","aaronlmorrison","Aaron L. Morrison",9939,3578,23221,"New York, NY","National Race & Ethnicity Writer for @AP. Interests: #M4BL, #cjreform, #civilrights. Past: @TheAppeal, @Mic, @NorthJersey. RTs ≠ endorsements. He/him/his.",TRUE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DingleTeach/status/1289227493677740033","Marian Dingle","Georgia, USA","God. Love. Family. Mathematics. Living to make a difference. Learning to love even my flaws. Walking in authenticity. Opinions mine. (she/her)","http://mariandingle.com",FALSE,12017,1950,124,51679,166827,2016-11-25 08:21:57,FALSE,,,,"https://pbs.twimg.com/profile_banners/802064767921909760/1590794009","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1267808043934326784/-0HWRtqD_normal.jpg"
"x3192795491","x1289227495678517249",2020-07-31 15:52:42,"lizabeth4US","Rt if Herman Cain deserves the same nationally televised funeral coverage that George Floyd &amp; John Lewis received!","Twitter for iPhone",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x722528529716383744","ACTBrigitte","en",,,,,,,,,,,,,,,,"x1288912232550748162","Rt if Herman Cain deserves the same nationally televised funeral coverage that George Floyd &amp; John Lewis received!",2020-07-30 18:59:57,"Twitter for iPhone",29732,18339,"x722528529716383744","ACTBrigitte","Brigitte Gabriel",260036,1896,5276,"USA","Survivor of Terrorism. @ACTforAmerica Founder & Chairman. NYT Best-Selling Author. National Security Expert. RTs/Follows/Likes are NOT Endorsements.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lizabeth4US/status/1289227495678517249","Manny",,,,FALSE,22,97,0,5316,3009,2015-04-21 23:40:51,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"x884830748","x1289227496567627776",2020-07-31 15:52:42,"Steve_Jacboson","@BernardKerik @MrAndyNgo I may be wrong but I don't think any body cam video of George Floyd's arrest has yet been released.","Twitter Web App",99,"x1289167071725654017","x25837289","BernardKerik",FALSE,FALSE,0,0,0,0,,,,,,,,,,,,,,"x25837289 x2835451658","BernardKerik MrAndyNgo","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Steve_Jacboson/status/1289227496567627776","Steve_Jacobson⭐⭐⭐",,"""Did you ever get the feeling that the world was a tuxedo and you were a pair of brown shoes?"" - George Gobel.
NO DM's",,FALSE,1088,1241,0,83443,44089,2012-10-16 17:03:00,FALSE,,,,"https://pbs.twimg.com/profile_banners/884830748/1499120731","http://abs.twimg.com/images/themes/theme2/bg.gif","http://pbs.twimg.com/profile_images/1287620909562388483/XsmpPQlI_normal.jpg"
"x1280033252422463493","x1289227497070931968",2020-07-31 15:52:42,"Annu99710618","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE","Twitter for Android",,,,,FALSE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x1368737382","sambitswaraj","hi",,,,,,,,,,,,,,,,"x1289227221165420544","मैं : हर धर्म में कुछ कमियाँ है।

उदित राज जी : नहीं ग़लत ..एक Christian कभी दूसरे Christian से नफ़रत नहीं करता ..ये केवल भारत जैसे देश में होता है।
भारत “Republic of जाति” है।

मेरा उत्तर: ये America में George Floyd को रमेश अग्रवाल ने मारा था ..हम्म??

सब चुप।। https://t.co/9XWLijGywE",2020-07-31 15:51:36,"Twitter for iPhone",90,30,"x1368737382","sambitswaraj","Sambit Patra",4496973,530,48037,"Delhi","Surgeon by Profession,Politician by Passion...National Spokesperson of BJP",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Annu99710618/status/1289227497070931968","Annu😍😍",,"😍😍 The purpose of our lives is to be happy.. So always keep smile..😊😊",,FALSE,31,48,0,496,1046,2020-07-06 06:58:32,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1288697706655805440/7PmSKD0__normal.jpg"
"x1268628286990512128","x1289227497398140929",2020-07-31 15:52:42,"janjian13","Another police organization endorses @realDonaldTrump... and #ANTIFA and #BLM endorses and supports @JoeBiden! Should I say more?","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,"ANTIFA BLM",,,,,,,,,,,,,"x25837289 x25073877 x939091","BernardKerik realDonaldTrump JoeBiden","en","x1289008270074683393","WIRE: Arizona Police Association endorses Pres. Trump’s re-election campaign",2020-07-31 01:21:34,"Twitter Web App",3677,1222,"x744070482832596992","joshdcaplan","Josh Caplan",52256,96,11880,,"Breaking News Desk, Home Page Editor at @BreitbartNews",TRUE,"x1289221958341623809","Another police organization endorses @realDonaldTrump... and #ANTIFA and #BLM endorses and supports @JoeBiden! Should I say more?",2020-07-31 15:30:42,"Twitter for iPhone",431,214,"x25837289","BernardKerik","Bernard B. Kerik",114775,6161,19053,"NYC","The Official Twitter Account for Bernard B. Kerik, 40th Police Commissioner of the New York City Police Department, and NY Times bestselling author.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/janjian13/status/1289227497398140929","reclaiming my time jan",,,,FALSE,150,356,1,3154,26146,2020-06-04 19:39:00,FALSE,,,,,"","http://pbs.twimg.com/profile_images/1269105118248439810/UiQFJpPf_normal.jpg"
"x826154624365260801","x1289227498513772547",2020-07-31 15:52:42,"MarthaSamuelso2","Somebody tell Jim Jordan many of the cops at the #BlackLivesMatter protests aren't wearing masks, all the protesters are. They also hand out had sanitizer and masks to those who don't have","Twitter for iPad",,,,,FALSE,TRUE,0,0,0,0,"BlackLivesMatter",,,,,,,,,,,,,"x17027632","sandibachom","en",,,,,,,,,,,,,,,,"x1289226325178245121","Somebody tell Jim Jordan many of the cops at the #BlackLivesMatter protests aren't wearing masks, all the protesters are. They also hand out had sanitizer and masks to those who don't have",2020-07-31 15:48:03,"Twitter Web App",217,54,"x17027632","sandibachom","Sandi Bachom",67568,19369,191032,"United States","Ubiquitous Video Journalist 🎥 Contributor Getty, NowThis | License | Press Credentials |TY For Supporting Independent Journalism http://PayPal.me/sandibachom",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MarthaSamuelso2/status/1289227498513772547","Martha Samuelson","Cheshire, CT",,,FALSE,71,352,0,7581,17819,2017-01-30 19:46:26,FALSE,,,,"https://pbs.twimg.com/profile_banners/826154624365260801/1548249335","","http://pbs.twimg.com/profile_images/1088062416867545088/o4uMdkbk_normal.jpg"
"x43571944","x1289227498736119809",2020-07-31 15:52:43,"2Gthang","@charlieliekirk11 Do you think we give a fuck about your white racist ass not watching sports or NBA anymore. Don’t you have some white sheets to clean! #BLM #Protest #Kneeling #Justice","Twitter for iPhone",,,,,TRUE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/WczfV3IWJn","https://twitter.com/i/web/status/1289227498736119809",,,,,,,,,,,"en","x1289179371052216320","@charliekirk11 Take your white privilege and use it for good instead of criticizing people for peacefully protesting injustice. In America, the “country that is great” that is anyone’s right. Our soldiers fight/fought in wars so everyone has that right... #BLM",2020-07-31 12:41:28,"Twitter for iPhone",0,0,"x3054662565","tcdurand15","Timothy Durand",37,369,101,,,FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/2Gthang/status/1289227498736119809","TherealGthang",,"Gary Gthang Johnson Comedian Actor/ Writer/ GTHANG LIVE Comedy Album Out Right NOW on http://iTunesapple.com Only $7.99 And HOST OF THE MILLENNIUM TOUR 2019","http://www.darksinned4life.net",FALSE,6011,746,61,42522,3204,2009-05-30 18:43:53,FALSE,,,,"https://pbs.twimg.com/profile_banners/43571944/1571852664","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/931845748060073984/XNzNyPnh_normal.jpg"
"x3318012073","x1289227499684024321",2020-07-31 15:52:43,"jpssrf1787","Another police organization endorses @realDonaldTrump... and #ANTIFA and #BLM endorses and supports @JoeBiden! Should I say more?","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,"ANTIFA BLM",,,,,,,,,,,,,"x25837289 x25073877 x939091","BernardKerik realDonaldTrump JoeBiden","en","x1289008270074683393","WIRE: Arizona Police Association endorses Pres. Trump’s re-election campaign",2020-07-31 01:21:34,"Twitter Web App",3677,1222,"x744070482832596992","joshdcaplan","Josh Caplan",52256,96,11880,,"Breaking News Desk, Home Page Editor at @BreitbartNews",TRUE,"x1289221958341623809","Another police organization endorses @realDonaldTrump... and #ANTIFA and #BLM endorses and supports @JoeBiden! Should I say more?",2020-07-31 15:30:42,"Twitter for iPhone",431,215,"x25837289","BernardKerik","Bernard B. Kerik",114775,6161,19053,"NYC","The Official Twitter Account for Bernard B. Kerik, 40th Police Commissioner of the New York City Police Department, and NY Times bestselling author.",TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/jpssrf1787/status/1289227499684024321","🇺🇸🇮🇱Religious Freedom🇮🇱God Bless America🇺🇸",,"Disciple of Jesus Christ ✝️. Promoter of Truth, Life, Liberty & Family. Patriot 🇺🇸. Love the Constitution & the Rule of Law. #MAGA 🇺🇸 #KAG. Love Israel 🇮🇱",,FALSE,2476,3210,29,111775,2479,2015-08-17 17:26:16,FALSE,,,,"https://pbs.twimg.com/profile_banners/3318012073/1447280067","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/641327969231892480/6mMsLddF_normal.jpg"
"x2165038862","x1289227500409638912",2020-07-31 15:52:43,"DishnDatBlog","Nothing drives a trust-fund racist crazier than a self-made black man exposing their moral bankruptcy with a grace and intelligence that they will never possess.","Twitter for iPhone",,,,,TRUE,TRUE,0,0,0,0,,,,,,,,,,,,,,"x892219807","BradleyWhitford","en","x1288993909654335488","Tucker Carlson: ""Barack Obama one of the sleaziest and most dishonest figures in the history of American politics use of George Floyd's death at a funeral to attack the police."" https://t.co/UXNI84GSKP",2020-07-31 00:24:31,"Twitter Web App",724,197,"x551349832","NikkiMcR","nikki mccann ramírez",13844,1919,22927,"Washington, DC","mexicana online • misinfo research • MMFA • views are mine but you can borrow them 👀",FALSE,"x1289195588781658112","Nothing drives a trust-fund racist crazier than a self-made black man exposing their moral bankruptcy with a grace and intelligence that they will never possess.",2020-07-31 13:45:55,"Twitter for iPhone",7023,1116,"x892219807","BradleyWhitford","Bradley Whitford",344419,1463,86996,,,TRUE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/DishnDatBlog/status/1289227500409638912","DishnDat",,,,FALSE,26,247,0,2500,19812,2013-10-30 16:04:19,FALSE,,,,"https://pbs.twimg.com/profile_banners/2165038862/1412210665","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/517458214229536771/Hg3rLcjL_normal.jpeg"
"x2984843502","x1289227500929744896",2020-07-31 15:52:43,"MNajeddine","Somebody tell Jim Jordan many of the cops at the #BlackLivesMatter protests aren't wearing masks, all the protesters are. They also hand out had sanitizer and masks to those who don't have","Twitter Web App",,,,,FALSE,TRUE,0,0,0,0,"BlackLivesMatter",,,,,,,,,,,,,"x17027632","sandibachom","en",,,,,,,,,,,,,,,,"x1289226325178245121","Somebody tell Jim Jordan many of the cops at the #BlackLivesMatter protests aren't wearing masks, all the protesters are. They also hand out had sanitizer and masks to those who don't have",2020-07-31 15:48:03,"Twitter Web App",218,55,"x17027632","sandibachom","Sandi Bachom",67568,19369,191032,"United States","Ubiquitous Video Journalist 🎥 Contributor Getty, NowThis | License | Press Credentials |TY For Supporting Independent Journalism http://PayPal.me/sandibachom",FALSE,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MNajeddine/status/1289227500929744896","Mary Najeddine",,"Just another human, like you, walking this earth for a short time.  Peace.",,FALSE,2285,4913,1,24097,23835,2015-01-16 01:05:06,FALSE,,,,,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1222206887128682497/RkwrSdsM_normal.jpg"
"x475308459","x1289227501193973764",2020-07-31 15:52:43,"MrsSnob_","Exact sentiments !!!! When someone says Bahamas strong and don’t know what we going through ! I understand and agree The BAHAMS is a strong nation but those two islands need a lil more !","Twitter for iPhone",,,,,TRUE,FALSE,0,0,0,0,,,"twitter.com/i/web/status/1…","https://t.co/DX0Z9EpG0P","https://twitter.com/i/web/status/1289227501193973764",,,,,,,,,,,"en","x1289227227599577088","Think of Abaco x Grand Bahama Strong as we do the Black lives Matter movement and then maybe some of you would stop reaching",2020-07-31 15:51:38,"Twitter for Android",1,0,"x1046167996388069376","alishaa_al","𝒜. 𝒜𝓁𝒶𝓃𝓉𝒽𝑒𝒶 🥀",527,426,14574,,"Hell Hath No Fury | Chilombo♉️| Fallon S.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MrsSnob_/status/1289227501193973764","_theofficialsnob","Bahamas","It’s Mrs Snob To You✨R.I.P Mommy🕊Owner of Grace Graphics, A snobs closet, snob faces , pretty tipsy & tongue teasers take out","http://www.instagram.com/_theofficialsnob",FALSE,410,353,1,9742,1643,2012-01-26 22:34:05,FALSE,,,,"https://pbs.twimg.com/profile_banners/475308459/1584834371","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1284253802175041543/rU56VFMb_normal.jpg"
